Credit Policy,Purpose,Interest Rate,Installments,Log Annual Income,Annual Income,Debt to Income Ratio,FICO Score,FICO Score Bucket,Days with Credit Line,Revolving Balance,Revolving Utilization,Inquiries Last 6 Months,Delinquencies 2 Years,Public Records,Not Fully Paid,,,,
1,All Other,10.25%,$647.70,11.08214255,"$65,000.00",13.22%,757,751-800,2700,"$4,137.00",24.60%,0,0,0,0,,,,
1,All Other,11.36%,$263.29,11.9871063,"$160,669.75",5.27%,707,701-750,7200,"$7,351.00",94.20%,1,0,0,0,,,,
1,Debt Consolidation,12.73%,$402.80,11.47210347,"$96,000.00",2.51%,697,651-700,3392,"$10,051.00",41.00%,1,0,0,0,,,,
1,All Other,10.62%,$97.68,10.3859137,"$32,400.00",0.37%,807,801-850,11730,$55.00,0.20%,6,0,0,0,,,,
1,All Other,7.88%,$337.83,10.86475165,"$52,300.00",3.76%,742,701-750,4980,"$2,642.00",64.40%,0,0,0,0,,,,
1,Debt Consolidation,9.88%,$483.16,12.4292162,"$250,000.00",4.95%,757,751-800,4638,"$13,020.00",25.40%,1,0,0,0,,,,
1,Debt Consolidation,12.73%,$251.75,10.71441777,"$45,000.00",17.28%,692,651-700,2400,"$6,292.00",71.50%,0,0,0,0,,,,
1,Major Purchase,10.99%,$163.68,11.13675106,"$68,648.26",12.27%,722,701-750,2160,"$5,502.00",36.70%,1,0,0,0,,,,
1,Debt Consolidation,7.51%,$373.32,11.09741002,"$66,000.00",4.33%,782,751-800,12360,"$6,449.00",12.50%,2,0,0,0,,,,
1,Credit Card,11.36%,$691.14,11.28978191,"$80,000.00",23.10%,722,701-750,5310,"$34,377.00",58.50%,0,0,0,0,,,,
1,All Other,11.36%,$279.75,10.69194491,"$44,000.00",17.13%,697,651-700,2280,"$12,430.00",46.60%,1,0,0,0,,,,
1,Major Purchase,14.96%,$242.53,10.83958091,"$51,000.00",8.59%,672,651-700,1650,"$6,907.00",92.10%,0,2,0,1,,,,
1,Debt Consolidation,13.11%,$80.99,10.08580911,"$24,000.00",18.20%,697,651-700,3630,"$1,060.00",42.40%,3,0,0,0,,,,
1,Debt Consolidation,12.73%,$738.46,10.51867319,"$37,000.00",12.16%,722,701-750,4740,"$13,871.00",70.10%,0,0,0,0,,,,
1,Debt Consolidation,12.73%,$503.50,11.46163217,"$95,000.00",21.68%,702,701-750,4560,"$44,135.00",54.20%,0,0,0,0,,,,
1,Debt Consolidation,14.22%,$342.85,10.71441777,"$45,000.00",12.48%,682,651-700,7050,"$4,719.00",77.40%,1,0,0,0,,,,
1,All Other,9.88%,$289.90,10.62132735,"$41,000.00",10.60%,732,701-750,7740,"$11,250.00",17.90%,2,1,0,0,,,,
1,Debt Consolidation,12.73%,$167.84,10.75790288,"$47,000.00",2.04%,687,651-700,3930,"$1,319.00",44.00%,1,1,0,0,,,,
1,Debt Consolidation,10.99%,$327.36,11.47210347,"$96,000.00",16.10%,712,701-750,4320,"$2,595.00",32.00%,0,0,0,0,,,,
1,All Other,13.11%,$202.47,9.862665558,"$19,200.00",2.63%,692,651-700,1590,"$1,586.00",61.00%,1,0,0,0,,,,
1,Debt Consolidation,12.73%,$805.59,12.07254125,"$175,000.00",10.65%,717,701-750,3840,"$31,973.00",74.40%,0,0,0,0,,,,
1,All Other,14.96%,$866.16,11.41861479,"$91,000.00",3.98%,707,701-750,4021,"$12,797.00",30.20%,3,0,0,0,,,,
1,Small Business,11.36%,$822.78,11.69524702,"$120,000.00",3.60%,727,701-750,9150,"$9,466.00",27.40%,1,0,0,0,,,,
1,Credit Card,10.25%,$421.01,10.81977828,"$50,000.00",13.66%,752,751-800,5490,"$25,444.00",42.40%,1,0,0,0,,,,
1,Debt Consolidation,10.99%,$491.03,10.59232546,"$39,828.00",15.97%,722,701-750,4440,"$15,142.00",62.60%,0,0,0,0,,,,
1,All Other,11.36%,$493.67,11.49406879,"$98,132.00",24.24%,707,701-750,8824,"$29,618.00",78.10%,0,0,0,0,,,,
1,All Other,7.51%,$311.10,10.30895266,"$30,000.00",5.40%,752,751-800,2610,"$5,270.00",24.30%,0,0,0,0,,,,
1,All Other,11.36%,$658.23,12.03171926,"$168,000.00",5.39%,712,701-750,5555,"$20,894.00",51.50%,0,0,1,0,,,,
1,Debt Consolidation,12.73%,$302.10,10.16585182,"$26,000.00",17.12%,692,651-700,6962,"$14,152.00",71.70%,0,0,0,1,,,,
1,Educational,12.73%,$813.99,11.13276254,"$68,375.00",21.13%,717,701-750,4260,"$32,628.00",61.80%,2,0,0,0,,,,
1,Debt Consolidation,10.99%,$555.68,11.00209984,"$60,000.00",17.52%,727,701-750,3900,"$21,070.00",32.40%,0,0,0,0,,,,
1,Debt Consolidation,12.73%,$537.06,11.27720313,"$79,000.00",24.67%,712,701-750,4380,"$46,373.00",76.80%,0,0,0,0,,,,
1,Debt Consolidation,10.25%,$323.85,10.46310334,"$35,000.00",11.59%,717,701-750,3691,$778.00,43.20%,1,0,0,0,,,,
1,Credit Card,9.88%,$450.95,10.51867319,"$37,000.00",20.04%,737,701-750,3871,"$15,460.00",60.60%,0,0,0,0,,,,
1,Debt Consolidation,7.88%,$469.21,11.82217332,"$136,240.00",8.75%,782,751-800,9240,"$16,224.00",38.30%,1,0,0,0,,,,
1,Debt Consolidation,7.88%,$406.65,11.16194854,"$70,400.00",19.72%,762,751-800,4113,"$9,368.00",30.20%,3,0,0,0,,,,
1,Debt Consolidation,15.33%,$557.26,11.46163217,"$95,000.00",15.92%,672,651-700,2910,"$17,830.00",78.90%,0,0,0,0,,,,
1,Debt Consolidation,12.73%,$335.67,11.26446411,"$78,000.00",16.15%,697,651-700,2400,"$3,466.00",25.10%,3,0,0,0,,,,
1,Debt Consolidation,19.41%,$471.89,10.858999,"$52,000.00",11.15%,672,651-700,5550,"$8,340.00",24.20%,2,0,0,0,,,,
1,Debt Consolidation,6.76%,$129.24,10.59663473,"$40,000.00",19.83%,777,751-800,11370,"$12,308.00",22.80%,0,0,0,0,,,,
1,Major Purchase,7.14%,$129.95,11.05089001,"$63,000.00",8.57%,752,751-800,5766,"$2,483.00",27.60%,3,0,0,0,,,,
1,All Other,14.96%,$138.59,10.71441777,"$45,000.00",1.79%,682,651-700,1230,"$1,298.00",81.10%,0,0,0,0,,,,
1,Credit Card,7.88%,$375.37,10.66895539,"$43,000.00",13.87%,752,751-800,3901,"$18,183.00",33.20%,1,0,0,0,,,,
1,Small Business,7.88%,$500.49,11.2708539,"$78,500.00",14.97%,782,751-800,8850,"$13,925.00",15.70%,0,0,0,0,,,,
1,All Other,9.88%,$257.69,11.58988651,"$108,000.00",1.44%,757,751-800,3509,"$4,165.00",61.20%,2,0,0,0,,,,
1,Home Improvement,10.99%,$39.29,10.16585182,"$26,000.00",10.71%,687,651-700,3210,"$8,797.00",41.90%,1,0,0,0,,,,
1,All Other,15.70%,$175.06,9.998797732,"$22,000.00",10.36%,662,651-700,1830,"$2,176.00",53.10%,1,0,0,0,,,,
1,Credit Card,13.48%,$695.45,11.5242412,"$101,138.00",18.91%,702,701-750,5010,"$19,427.00",51.10%,2,0,0,0,,,,
1,Debt Consolidation,13.48%,$339.25,11.91839057,"$150,000.00",12.49%,737,701-750,6570,"$39,636.00",99.00%,0,0,0,0,,,,
1,All Other,7.14%,$154.70,11.15910359,"$70,200.00",6.31%,747,701-750,4260,"$5,413.00",20.00%,1,0,0,0,,,,
1,Debt Consolidation,14.59%,$413.58,11.79810441,"$133,000.00",12.48%,692,651-700,6630,"$18,159.00",96.60%,3,0,0,1,,,,
1,All Other,13.48%,$196.76,10.59663473,"$40,000.00",14.58%,682,651-700,3240,"$4,112.00",45.20%,0,0,0,1,,,,
1,All Other,14.96%,$221.74,11.1844214,"$72,000.00",15.45%,662,651-700,2614,"$9,317.00",61.70%,2,0,0,0,,,,
1,Credit Card,13.85%,$491.10,11.51292546,"$100,000.00",12.70%,687,651-700,2520,"$36,174.00",78.00%,0,0,0,0,,,,
1,Debt Consolidation,14.96%,$69.30,10.68464561,"$43,680.00",15.27%,667,651-700,3720,"$5,472.00",97.70%,0,0,1,0,,,,
1,Small Business,10.25%,$242.89,11.01862914,"$61,000.00",3.52%,752,751-800,3060,$639.00,2.70%,3,0,0,0,,,,
1,Debt Consolidation,7.14%,$154.70,11.28978191,"$80,000.00",6.57%,752,751-800,6000,"$8,754.00",17.30%,3,0,0,0,,,,
1,Educational,6.76%,$107.70,10.858999,"$52,000.00",14.54%,777,751-800,3390,"$1,498.00",2.70%,2,0,0,0,,,,
1,All Other,6.39%,$107.11,11.22390917,"$74,900.00",14.18%,782,751-800,7171,"$5,256.00",15.60%,2,0,0,0,,,,
1,Credit Card,9.88%,$322.11,11.51292546,"$100,000.00",9.55%,727,701-750,3000,"$18,096.00",68.30%,0,0,0,0,,,,
1,All Other,13.85%,$40.93,11.00209984,"$60,000.00",3.08%,707,701-750,1170,"$2,823.00",65.70%,3,0,0,1,,,,
1,All Other,10.62%,$260.48,10.84848235,"$51,456.00",15.00%,712,701-750,2550,"$5,553.00",32.10%,2,0,0,0,,,,
1,Small Business,7.88%,$469.21,11.41861479,"$91,000.00",9.61%,792,751-800,5700,"$4,176.00",8.80%,0,0,0,0,,,,
1,Debt Consolidation,7.14%,$262.99,11.22364211,"$74,880.00",19.70%,777,751-800,5280,"$9,411.00",20.30%,0,0,0,0,,,,
1,Credit Card,10.62%,$683.76,10.81977828,"$50,000.00",15.18%,737,701-750,17616,"$31,725.00",32.80%,0,0,0,0,,,,
1,Debt Consolidation,12.73%,$234.97,11.07906088,"$64,800.00",23.96%,697,651-700,13980,"$14,441.00",87.00%,0,0,0,0,,,,
1,Debt Consolidation,10.99%,$818.38,11.13225053,"$68,340.00",12.13%,737,701-750,5400,"$19,596.00",43.80%,0,0,0,0,,,,
1,Debt Consolidation,12.73%,$469.93,11.1983243,"$73,008.00",18.85%,707,701-750,6120,"$31,992.00",75.50%,0,0,0,0,,,,
1,Major Purchase,10.99%,$57.29,10.30895266,"$30,000.00",7.76%,687,651-700,4650,"$1,967.00",18.20%,0,1,0,0,,,,
1,Home Improvement,6.76%,$30.77,11.00209984,"$60,000.00",10.18%,752,751-800,10020,"$17,028.00",11.70%,1,0,0,0,,,,
1,Credit Card,13.11%,$47.25,10.30895266,"$30,000.00",9.80%,697,651-700,1264,"$1,702.00",24.30%,0,0,0,0,,,,
1,All Other,10.25%,$242.89,11.30220443,"$81,000.00",7.36%,797,751-800,12184,"$1,386.00",9.00%,1,0,0,0,,,,
1,Debt Consolidation,14.59%,$689.30,11.58058411,"$107,000.00",16.63%,687,651-700,4170,"$9,431.00",87.30%,2,0,0,0,,,,
1,Credit Card,10.62%,$130.24,10.22194128,"$27,500.00",5.76%,707,701-750,3630,"$4,423.00",40.20%,1,0,0,1,,,,
1,Debt Consolidation,16.07%,$299.15,10.36722157,"$31,800.00",23.07%,672,651-700,1489,"$9,640.00",87.60%,0,0,0,1,,,,
1,Debt Consolidation,14.96%,$692.93,12.46843691,"$260,000.00",12.58%,687,651-700,9660,"$38,910.00",93.30%,2,0,0,0,,,,
1,Credit Card,6.39%,$45.91,11.2515607,"$77,000.00",2.38%,772,751-800,3510,"$3,947.00",7.60%,0,0,0,0,,,,
1,Debt Consolidation,9.88%,$322.11,11.54482134,"$103,241.00",14.44%,727,701-750,5730,"$18,111.00",69.10%,0,0,0,0,,,,
1,Credit Card,15.33%,$348.29,11.33413367,"$83,628.00",19.23%,677,651-700,5910,"$18,533.00",90.40%,0,0,0,0,,,,
1,Credit Card,9.88%,$128.85,10.858999,"$52,000.00",2.47%,717,701-750,2383,"$3,187.00",37.10%,0,0,0,0,,,,
1,Debt Consolidation,13.11%,$212.60,12.04355372,"$170,000.00",24.52%,687,651-700,3479,"$11,011.00",88.10%,2,0,0,0,,,,
1,Debt Consolidation,15.33%,$452.77,10.7480872,"$46,540.92",8.87%,677,651-700,2820,"$13,222.00",91.80%,1,0,1,0,,,,
1,Debt Consolidation,7.88%,$437.93,10.75790288,"$47,000.00",4.98%,747,701-750,2940,"$4,482.00",19.40%,0,0,0,0,,,,
1,Debt Consolidation,12.73%,$839.16,11.3736634,"$87,000.00",10.62%,712,701-750,4230,"$19,002.00",53.10%,0,0,0,0,,,,
1,Small Business,11.36%,$493.67,11.1844214,"$72,000.00",17.82%,712,701-750,9120,"$21,367.00",77.10%,1,0,0,1,,,,
1,Debt Consolidation,7.88%,$375.37,11.56171563,"$105,000.00",4.97%,792,751-800,6390,$0.00,0.00%,0,0,0,0,,,,
1,All Other,15.70%,$280.09,10.30895266,"$30,000.00",9.00%,672,651-700,1411,"$7,130.00",55.30%,1,0,0,0,,,,
1,Debt Consolidation,12.73%,$134.27,10.9273763,"$55,680.00",14.78%,677,651-700,3840,"$14,360.00",48.20%,1,0,0,0,,,,
1,Debt Consolidation,15.70%,$175.06,11.00209984,"$60,000.00",16.26%,672,651-700,7920,"$2,276.00",73.40%,0,0,0,0,,,,
1,Debt Consolidation,7.88%,$437.93,11.15625052,"$70,000.00",14.37%,752,751-800,6270,"$8,976.00",20.80%,1,0,0,0,,,,
1,Major Purchase,9.88%,$154.61,10.858999,"$52,000.00",11.28%,722,701-750,2670,"$16,062.00",57.40%,1,0,0,0,,,,
1,All Other,14.59%,$199.90,11.22524339,"$75,000.00",1.86%,707,701-750,1230,"$4,372.00",48.00%,0,0,0,0,,,,
1,Major Purchase,7.14%,$123.76,10.59663473,"$40,000.00",18.33%,797,751-800,6210,$982.00,1.80%,0,0,0,0,,,,
1,Debt Consolidation,14.59%,$689.30,10.54534144,"$38,000.00",15.98%,682,651-700,2370,"$1,446.00",13.50%,1,1,0,0,,,,
1,Debt Consolidation,12.73%,$209.79,10.04324949,"$23,000.00",21.23%,687,651-700,2760,"$6,867.00",41.60%,0,0,0,0,,,,
1,All Other,10.62%,$97.68,10.46310334,"$35,000.00",8.91%,692,651-700,6090,"$12,509.00",37.10%,2,1,0,1,,,,
1,Small Business,10.62%,$468.86,11.00209984,"$60,000.00",6.26%,727,701-750,3180,"$14,373.00",88.20%,0,0,0,0,,,,
1,All Other,7.51%,$311.10,10.30895266,"$30,000.00",8.60%,752,751-800,2522,"$6,268.00",22.00%,0,0,0,0,,,,
1,Debt Consolidation,9.88%,$483.16,11.41861479,"$91,000.00",15.93%,762,751-800,5642,"$8,226.00",18.10%,0,0,0,0,,,,
1,Major Purchase,14.22%,$137.14,12.4292162,"$250,000.00",14.91%,677,651-700,5156,"$8,847.00",36.90%,1,0,0,0,,,,
1,Credit Card,7.51%,$155.55,11.04132055,"$62,400.00",12.75%,737,701-750,5160,"$11,757.00",42.60%,0,0,0,0,,,,
1,Debt Consolidation,9.88%,$442.90,11.10043574,"$66,200.00",17.67%,737,701-750,3095,"$10,033.00",21.70%,1,0,0,0,,,,
1,All Other,12.73%,$167.84,11.01862914,"$61,000.00",15.76%,682,651-700,5340,"$8,076.00",79.20%,1,0,0,1,,,,
1,Credit Card,10.25%,$97.16,11.00209984,"$60,000.00",15.64%,702,701-750,2310,"$14,636.00",71.40%,0,0,0,0,,,,
1,Debt Consolidation,11.36%,$246.84,11.03488966,"$62,000.00",14.83%,707,701-750,3030,$0.00,26.32%,0,0,0,0,,,,
1,Debt Consolidation,10.99%,$491.03,11.1844214,"$72,000.00",10.75%,722,701-750,7140,"$2,561.00",17.30%,0,0,0,0,,,,
1,Debt Consolidation,10.25%,$809.62,11.91839057,"$150,000.00",7.66%,787,751-800,6840,"$8,315.00",23.70%,0,0,0,0,,,,
1,Debt Consolidation,13.11%,$54.00,10.63364146,"$41,508.00",18.99%,672,651-700,7680,"$6,281.00",62.80%,3,0,0,0,,,,
1,Credit Card,10.25%,$404.81,10.50506754,"$36,500.00",18.38%,732,701-750,3394,"$12,849.00",45.60%,0,0,0,0,,,,
1,All Other,10.25%,$161.93,10.59763423,"$40,040.00",19.12%,717,701-750,1649,"$10,625.00",65.60%,0,0,0,1,,,,
1,Debt Consolidation,11.36%,$394.94,10.77895629,"$48,000.00",13.18%,702,701-750,8910,"$12,844.00",54.00%,1,0,1,0,,,,
1,Credit Card,13.11%,$472.43,10.59663473,"$40,000.00",11.31%,697,651-700,5550,"$12,942.00",67.10%,0,0,0,0,,,,
1,Credit Card,10.25%,$576.45,11.03135115,"$61,781.00",17.15%,762,751-800,10560,"$23,065.00",51.10%,4,0,0,0,,,,
1,Debt Consolidation,7.88%,$265.89,10.76848499,"$47,500.00",11.70%,737,701-750,3390,"$9,205.00",52.00%,0,0,0,0,,,,
1,Debt Consolidation,12.73%,$537.06,11.21182037,"$74,000.00",4.41%,712,701-750,3841,"$12,585.00",38.80%,1,0,0,0,,,,
1,Debt Consolidation,14.59%,$861.63,11.48246626,"$97,000.00",18.15%,707,701-750,6690,"$22,542.00",41.70%,1,1,0,0,,,,
1,Major Purchase,13.11%,$464.00,10.16585182,"$26,000.00",14.40%,747,701-750,4320,"$16,738.00",90.30%,1,0,0,0,,,,
1,Debt Consolidation,12.73%,$570.63,11.09968017,"$66,150.00",22.75%,707,701-750,3750,"$26,146.00",76.20%,0,0,0,0,,,,
1,Debt Consolidation,9.88%,$547.58,10.90888746,"$54,660.00",19.39%,762,751-800,12752,"$18,667.00",20.30%,1,0,0,0,,,,
1,Small Business,18.30%,$907.60,12.7367009,"$340,000.00",11.99%,752,751-800,5190,"$5,011.00",5.50%,7,0,0,0,,,,
1,All Other,17.19%,$185.89,10.30895266,"$30,000.00",22.29%,662,651-700,1554,"$1,815.00",43.20%,1,0,0,0,,,,
1,Home Improvement,10.62%,$651.20,11.77528973,"$130,000.00",15.98%,787,751-800,12570,"$4,641.00",18.10%,5,0,0,0,,,,
1,All Other,7.51%,$435.54,11.23321156,"$75,600.00",3.68%,772,751-800,5130,"$11,723.00",32.10%,0,0,0,0,,,,
1,Debt Consolidation,13.48%,$339.25,10.62861778,"$41,300.00",13.80%,687,651-700,4080,"$14,246.00",74.20%,0,0,1,0,,,,
1,Small Business,13.48%,$169.63,10.71441777,"$45,000.00",14.19%,677,651-700,3750,"$3,379.00",31.00%,2,0,0,0,,,,
1,All Other,17.93%,$902.94,12.61153775,"$300,000.00",8.60%,677,651-700,7170,"$38,436.00",73.20%,0,1,0,0,,,,
1,Home Improvement,13.11%,$253.09,10.95430918,"$57,200.00",10.85%,682,651-700,4021,"$4,891.00",55.00%,0,0,1,0,,,,
1,Credit Card,13.11%,$215.97,11.17745273,"$71,500.00",16.38%,682,651-700,2134,"$8,220.00",71.50%,0,0,0,0,,,,
1,Debt Consolidation,16.45%,$424.53,10.57385217,"$39,099.00",3.10%,667,651-700,1140,"$4,278.00",42.70%,3,0,0,0,,,,
1,Debt Consolidation,17.56%,$503.05,11.54790643,"$103,560.00",15.02%,672,651-700,7320,"$15,899.00",16.60%,3,0,0,0,,,,
1,Educational,10.62%,$182.34,11.22524339,"$75,000.00",14.32%,707,701-750,5910,"$15,055.00",88.00%,1,0,0,0,,,,
1,All Other,13.11%,$141.73,9.61580548,"$15,000.00",3.44%,702,701-750,6000,$654.00,72.70%,0,0,1,0,,,,
1,Credit Card,13.48%,$441.02,10.59663473,"$40,000.00",24.66%,687,651-700,5194,"$17,325.00",70.10%,0,0,0,0,,,,
1,Credit Card,14.59%,$112.02,10.23995979,"$28,000.00",24.60%,662,651-700,5554,"$11,683.00",60.20%,1,0,0,0,,,,
1,All Other,9.88%,$161.06,10.55581274,"$38,400.00",24.50%,717,701-750,4500,"$14,438.00",62.20%,0,0,0,0,,,,
1,Home Improvement,10.99%,$491.03,11.22524339,"$75,000.00",1.36%,722,701-750,7530,"$4,402.00",9.30%,1,1,0,0,,,,
1,Debt Consolidation,9.88%,$322.11,11.00209984,"$60,000.00",9.80%,757,751-800,6120,"$2,255.00",45.10%,1,0,0,0,,,,
1,All Other,14.22%,$144.00,10.87804719,"$53,000.00",16.69%,667,651-700,4710,"$5,804.00",50.90%,0,1,3,0,,,,
1,Debt Consolidation,16.45%,$566.04,11.26446411,"$78,000.00",14.74%,667,651-700,2730,"$3,745.00",89.20%,3,0,0,0,,,,
1,Debt Consolidation,10.62%,$455.84,10.69307155,"$44,049.60",22.39%,722,701-750,5760,"$17,256.00",76.00%,0,1,0,0,,,,
1,Debt Consolidation,14.59%,$482.51,11.19821472,"$73,000.00",12.13%,697,651-700,4560,"$5,879.00",70.80%,0,0,1,0,,,,
1,Debt Consolidation,10.25%,$242.89,10.82774645,"$50,400.00",14.83%,717,701-750,4440,"$7,396.00",37.90%,0,0,0,0,,,,
1,Debt Consolidation,11.36%,$658.23,11.03165864,"$61,800.00",18.64%,722,701-750,4290,"$58,930.00",63.40%,1,0,0,0,,,,
1,Educational,14.96%,$176.70,10.08580911,"$24,000.00",22.80%,682,651-700,5520,"$5,327.00",95.10%,3,0,0,0,,,,
1,All Other,10.99%,$163.68,10.858999,"$52,000.00",6.55%,692,651-700,3510,$958.00,12.10%,1,0,1,0,,,,
1,All Other,7.88%,$187.69,10.83958091,"$51,000.00",13.36%,737,701-750,4890,"$10,685.00",89.80%,1,0,0,0,,,,
1,Educational,10.62%,$73.26,10.87804719,"$53,000.00",13.86%,722,701-750,9150,"$3,860.00",91.90%,2,0,0,0,,,,
1,All Other,10.99%,$40.92,10.23995979,"$28,000.00",0.64%,742,701-750,1230,$426.00,8.90%,0,0,0,0,,,,
1,All Other,13.11%,$506.18,11.69524702,"$120,000.00",16.69%,692,651-700,4470,"$26,519.00",61.40%,1,1,0,0,,,,
1,All Other,13.11%,$506.18,11.23848862,"$76,000.00",11.92%,697,651-700,5430,"$14,383.00",44.90%,0,0,0,0,,,,
1,All Other,7.51%,$124.44,10.18111929,"$26,400.00",16.50%,737,701-750,2763,"$3,053.00",13.50%,0,0,0,0,,,,
1,Debt Consolidation,6.39%,$100.99,9.655026193,"$15,600.00",21.46%,777,751-800,7712,"$3,071.00",16.50%,0,0,0,0,,,,
1,Small Business,7.51%,$334.43,10.57131693,"$39,000.00",12.86%,762,751-800,6060,"$6,486.00",8.70%,3,0,0,0,,,,
1,Credit Card,16.07%,$527.91,10.71441777,"$45,000.00",9.33%,672,651-700,1770,"$16,375.00",66.00%,0,0,0,0,,,,
1,Debt Consolidation,10.99%,$392.83,10.89766482,"$54,050.00",23.51%,707,701-750,5160,"$22,083.00",75.90%,2,0,0,0,,,,
1,Debt Consolidation,11.36%,$329.12,10.93761465,"$56,253.00",9.73%,727,701-750,5880,"$3,010.00",73.40%,1,0,0,0,,,,
1,All Other,13.11%,$337.45,10.71441777,"$45,000.00",22.91%,692,651-700,2910,"$3,140.00",35.70%,3,0,0,0,,,,
1,All Other,12.73%,$503.50,10.62132735,"$41,000.00",11.41%,742,701-750,1260,"$2,246.00",16.90%,0,0,0,0,,,,
1,All Other,7.51%,$155.55,10.75790288,"$47,000.00",12.77%,747,701-750,3420,"$7,326.00",18.20%,0,0,0,0,,,,
1,Debt Consolidation,14.22%,$291.42,10.91508846,"$55,000.00",20.75%,672,651-700,5820,"$4,377.00",71.80%,0,1,0,0,,,,
1,Small Business,12.73%,$503.50,11.71177632,"$122,000.00",24.44%,702,701-750,5880,"$52,601.00",73.10%,1,0,0,0,,,,
1,All Other,10.62%,$260.48,10.37349118,"$32,000.00",11.29%,722,701-750,1950,"$1,643.00",60.90%,0,0,0,0,,,,
1,Debt Consolidation,11.36%,$256.71,10.858999,"$52,000.00",7.89%,692,651-700,8010,"$15,985.00",45.20%,0,0,0,0,,,,
1,All Other,13.48%,$40.71,8.9226583,"$7,500.00",21.44%,702,701-750,1112,"$6,235.00",52.00%,1,0,0,0,,,,
1,Debt Consolidation,14.22%,$205.71,10.858999,"$52,000.00",15.65%,677,651-700,4500,"$13,800.00",93.20%,2,0,0,0,,,,
1,Major Purchase,10.62%,$716.32,12.24135291,"$207,182.00",5.34%,747,701-750,10050,"$47,992.00",30.50%,4,0,0,0,,,,
1,Debt Consolidation,9.88%,$322.11,11.15625052,"$70,000.00",6.24%,727,701-750,3780,"$12,991.00",22.60%,2,0,0,0,,,,
1,Debt Consolidation,13.85%,$545.67,11.65268741,"$115,000.00",14.01%,687,651-700,7770,"$7,915.00",38.40%,2,0,0,0,,,,
1,Debt Consolidation,7.14%,$309.40,11.21182037,"$74,000.00",15.42%,797,751-800,5580,"$13,014.00",14.70%,2,0,0,0,,,,
1,All Other,12.73%,$50.35,10.20507253,"$27,040.00",17.80%,692,651-700,1830,"$12,614.00",85.20%,0,0,0,0,,,,
1,Debt Consolidation,10.25%,$153.83,11.27973158,"$79,200.00",20.42%,712,701-750,6990,"$61,140.00",60.50%,0,0,1,0,,,,
1,Debt Consolidation,11.36%,$236.96,10.77895629,"$48,000.00",7.15%,727,701-750,5400,"$9,379.00",35.70%,1,0,1,0,,,,
1,All Other,9.88%,$222.26,10.76806385,"$47,480.00",16.81%,727,701-750,4050,$150.00,3.10%,3,0,0,0,,,,
1,Debt Consolidation,13.48%,$474.94,10.63103616,"$41,400.00",20.06%,692,651-700,2310,"$13,211.00",73.80%,1,0,0,0,,,,
1,Credit Card,12.73%,$169.51,10.81977828,"$50,000.00",20.52%,682,651-700,4051,"$22,485.00",70.00%,0,0,0,0,,,,
1,Credit Card,10.62%,$814.00,11.98042596,"$159,600.00",15.20%,762,751-800,5820,"$50,110.00",10.50%,2,0,0,0,,,,
1,Credit Card,7.14%,$170.17,10.75790288,"$47,000.00",19.86%,752,751-800,4110,"$10,254.00",23.50%,1,0,0,0,,,,
1,Debt Consolidation,7.88%,$350.34,11.03488966,"$62,000.00",22.49%,737,701-750,6180,"$16,472.00",47.90%,0,0,0,0,,,,
1,Home Improvement,10.99%,$98.21,10.91326863,"$54,900.00",15.50%,697,651-700,4470,"$2,754.00",40.50%,2,0,1,0,,,,
1,All Other,10.99%,$49.11,11.3736634,"$87,000.00",20.43%,687,651-700,12450,"$3,438.00",51.30%,3,0,0,0,,,,
1,Home Improvement,7.51%,$311.10,11.00209984,"$60,000.00",15.92%,767,751-800,5580,"$5,527.00",17.80%,0,0,0,0,,,,
1,Home Improvement,10.25%,$161.93,10.81977828,"$50,000.00",19.23%,712,701-750,4296,"$36,705.00",82.50%,2,0,0,0,,,,
1,Debt Consolidation,11.36%,$493.67,11.4756285,"$96,339.00",22.16%,707,701-750,5130,"$22,434.00",57.40%,1,0,0,0,,,,
1,Debt Consolidation,10.25%,$168.41,10.6454249,"$42,000.00",21.63%,712,701-750,3420,"$12,970.00",66.20%,2,0,0,0,,,,
1,All Other,14.22%,$102.86,10.59663473,"$40,000.00",10.05%,702,701-750,1230,$627.00,34.80%,1,0,0,0,,,,
1,Debt Consolidation,14.22%,$317.13,9.862665558,"$19,200.00",10.81%,697,651-700,2100,$0.00,0.00%,3,0,0,1,,,,
1,Credit Card,13.85%,$218.27,10.69194491,"$44,000.00",20.54%,672,651-700,3120,"$26,428.00",48.20%,2,0,0,0,,,,
1,All Other,7.51%,$171.11,10.45322615,"$34,656.00",20.39%,742,701-750,7200,"$14,493.00",19.50%,1,0,0,0,,,,
1,Debt Consolidation,6.76%,$147.70,9.552226498,"$14,076.00",6.05%,772,751-800,3480,"$2,621.00",17.00%,0,0,0,0,,,,
1,Debt Consolidation,10.25%,$453.39,11.15625052,"$70,000.00",16.42%,732,701-750,5340,"$16,198.00",53.80%,2,0,0,0,,,,
1,Debt Consolidation,10.62%,$325.60,11.11460974,"$67,145.00",6.13%,722,701-750,4200,"$10,075.00",73.00%,1,0,0,0,,,,
1,All Other,13.48%,$339.25,10.30895266,"$30,000.00",17.04%,682,651-700,2430,"$10,491.00",55.50%,1,0,0,0,,,,
1,Small Business,13.11%,$269.96,10.46310334,"$35,000.00",1.65%,742,701-750,2130,"$1,692.00",35.20%,3,1,0,1,,,,
